DATAFLOW,LAST UPDATE,freq,age,sex,indic_il,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2012,1367269,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2013,1378321,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2014,1350425,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2015,1430790,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2016,1537005,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2017,1637766,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2018,1783419,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2019,2016185,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,HU,2020,2276762,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2012,21128,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2013,21361,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2014,22571,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2015,24499,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2016,24427,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2017,24588,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2018,25573,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2019,27449,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2020,28799,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IE,2021,28105,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IS,2012,3149282,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IS,2013,3474143,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IS,2014,3694440,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IS,2015,3817145,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IS,2016,4088690,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IS,2017,4605671,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IS,2018,4867203,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2012,15769,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2013,16031,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2014,15821,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2015,15511,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2016,15968,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2017,16959,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2018,16963,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2019,17332,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2020,18783,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,IT,2021,18107,p
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2012,16806,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2013,18843,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2014,19450,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2015,6558,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2016,6496,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2017,6927,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2018,8514,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2019,8794,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LT,2020,11126,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2012,31674,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2013,34438,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2014,33208,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2015,37285,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2016,34768,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2017,37654,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2018,34226,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2019,37104,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LU,2020,37600,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2012,5741,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2013,5784,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2014,6350,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2015,7132,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2016,7706,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2017,7764,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2018,9183,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2019,10365,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2020,11024,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,LV,2021,12021,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,ME,2013,2821,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,ME,2014,3084,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,ME,2015,3304,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,ME,2016,3566,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,ME,2017,3868,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,ME,2018,3693,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,ME,2019,3854,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,ME,2020,3964,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2012,120364,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2013,124459,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2014,124441,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2015,136661,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2016,134435,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2017,147921,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2018,150223,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2019,161548,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MK,2020,167863,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2012,10992,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2013,11481,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2014,12604,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2015,13611,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2016,14427,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2017,15478,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2018,16439,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2019,16743,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,MT,2020,18903,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2012,21665,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2013,21495,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2014,21793,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2015,23070,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2016,25535,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2017,26787,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2018,27428,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2019,27438,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NL,2020,29585,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2012,321991,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2013,320017,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2014,361249,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2015,356410,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2016,365340,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2017,361590,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2018,369370,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2019,380548,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,NO,2020,400322,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2012,22801,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2013,23355,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2014,25174,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2015,26412,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2016,27095,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2017,30239,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2018,32026,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2019,34636,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PL,2020,39855,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2012,9309,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2013,8606,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2014,9143,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2015,9566,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2016,9957,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2017,10222,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2018,10629,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2019,11551,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,PT,2020,12099,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2012,8260,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2013,8607,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2014,8900,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2015,9949,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2016,10801,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2017,12640,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2018,15649,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2019,18873,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2020,21555,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RO,2021,26458,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RS,2013,299923,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RS,2014,296799,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RS,2015,323489,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RS,2016,320861,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RS,2017,329898,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RS,2018,339964,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RS,2019,393200,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,RS,2020,515299,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2012,219333,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2013,230393,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2014,229072,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2015,242664,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2016,242138,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2017,254453,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2018,248359,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2019,249701,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2020,265725,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SE,2021,281769,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2012,12848,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2013,12992,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2014,13120,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2015,13718,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2016,13935,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2017,13866,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2018,14592,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2019,15721,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SI,2020,16224,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2012,6814,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2013,6404,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2014,6577,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2015,6215,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2016,6397,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2017,6782,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2018,7325,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2019,7761,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,SK,2020,8080,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2012,8710,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2013,8999,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2014,9833,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2015,11114,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2016,13025,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2017,15107,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2018,16920,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2019,19526,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,TR,2020,23532,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,UK,2012,16885,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,UK,2013,16255,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,UK,2014,17334,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,UK,2015,19304,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,UK,2016,18320,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,UK,2017,20014,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,UK,2018,21001,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,NAC,XK,2018,2482,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AL,2017,3810,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AL,2018,4210,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AL,2019,4405,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AL,2020,4568,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2012,20145,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2013,20037,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2014,20845,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2015,21534,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2016,21536,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2017,22581,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2018,22155,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2019,22495,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2020,21911,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,AT,2021,24216,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2012,19723,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2013,21499,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2014,21327,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2015,21247,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2016,23007,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2017,22266,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2018,22657,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2019,22856,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2020,23207,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BE,2021,23907,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2012,5702,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2013,6347,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2014,6975,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2015,8334,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2016,7253,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2017,8814,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2018,9226,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2019,11219,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2020,11030,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,BG,2021,12131,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,CH,2012,24689,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,CH,2013,26909,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,CH,2014,28659,b
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,CH,2015,28050,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,CH,2016,29417,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,CH,2017,30903,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,CH,2018,29074,
ESTAT:ILC_DI03(1.0),27/07/22 23:00:00,A,Y6-11,T,MEI_E,PPS,CH,2019,29397,
