DATAFLOW,LAST UPDATE,freq,spdep,spscheme,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU27_2020,2015,156.47,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU27_2020,2016,167.44,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU27_2020,2017,175.15,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU27_2020,2018,177.29,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU27_2020,2019,178.44,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2010,174.87,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2011,176.49,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2012,179.47,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2013,184.45,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2014,187.52,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2015,192.13,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2016,194.54,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2017,199.10,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,EU28,2018,198.36,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2010,9.15,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2011,8.20,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2012,7.89,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2013,7.80,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2014,7.55,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2015,7.36,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2016,4.57,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2017,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2018,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FI,2019,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2010,165.93,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2011,161.11,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2012,166.39,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2013,167.96,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2014,166.63,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2015,160.39,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2016,163.41,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2017,162.08,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2018,160.69,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,FR,2019,155.31,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2010,59.12,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2011,58.31,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2012,56.85,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2013,55.70,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2014,53.85,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2015,50.70,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2016,48.36,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2017,43.40,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2018,42.02,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HR,2019,42.93,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2010,12.26,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2011,11.17,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2012,9.40,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2013,12.96,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2014,7.31,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2015,7.61,b
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2016,6.78,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2017,9.75,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2018,14.46,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,HU,2019,9.33,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2010,347.30,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2011,345.90,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2012,331.33,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2013,312.09,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2014,286.13,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2015,263.07,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2016,245.28,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2017,245.89,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2018,242.60,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IE,2019,240.55,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2010,207.06,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2011,172.26,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2012,150.63,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2013,191.77,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2014,165.87,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2015,165.46,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2016,149.17,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2017,145.63,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2018,150.17,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IS,2019,163.99,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2010,159.39,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2011,159.02,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2012,156.62,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2013,155.18,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2014,159.23,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2015,156.96,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2016,161.09,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2017,161.58,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2018,158.18,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,IT,2019,161.71,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2010,25.28,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2011,22.85,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2012,20.73,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2013,18.36,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2014,16.17,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2015,13.93,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2016,11.96,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2017,13.73,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2018,5.90,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LT,2019,5.84,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2010,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2011,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2012,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2013,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2014,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2015,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2016,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2017,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2018,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LU,2019,0.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2010,2.02,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2011,1.94,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2012,1.71,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2013,1.54,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2014,1.21,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2015,0.89,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2016,0.75,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2017,0.58,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2018,0.54,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,LV,2019,0.47,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,ME,2016,0.44,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,ME,2017,1.19,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,ME,2018,1.07,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,ME,2019,1.09,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MK,2015,0.94,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MK,2016,1.19,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MK,2017,0.95,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2010,68.07,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2011,74.68,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2012,67.96,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2013,70.45,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2014,75.24,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2015,81.05,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2016,61.91,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2017,59.53,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2018,55.61,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,MT,2019,50.11,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2010,54.71,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2011,58.40,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2012,53.42,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2013,50.91,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2014,52.77,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2015,102.10,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2016,105.98,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2017,110.32,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2018,102.35,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NL,2019,107.21,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2010,158.91,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2011,155.96,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2012,155.23,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2013,149.65,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2014,144.32,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2015,134.26,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2016,119.54,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2017,112.40,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2018,110.66,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,NO,2019,108.97,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,PL,2010,41.96,p
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,PL,2011,38.00,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,PL,2012,47.67,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,PL,2013,49.79,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,PL,2014,48.16,
ESTAT:SPR_EXP_FFA$DEFAULTVIEW(1.0),20/06/22 23:00:00,A,STARGETNOREROUTE,TOTAL,EUR_HAB_KP10,PL,2015,48.63,
